PositionX,PositionY,PositionZ,Time
-24.1527323045241,-0.836140374137672,5.180162555791515,1646627389.7770321
-24.301323595550677,-0.836140374137672,5.209203914536389,1646627389.7850335
-24.45035322433352,-0.836140374137672,5.238247003993942,1646627389.7930353
-24.880016642023968,-0.836140374137672,5.321690719717781,1646627389.8160253
-25.02940560818138,-0.836140374137672,5.350644677472392,1646627389.8240025
-25.498696810941485,-0.836140374137672,5.441404981044499,1646627389.8490083
-25.66823909549182,-0.836140374137672,5.474010034533986,1646627389.8580103
-25.819597455109236,-0.836140374137672,5.502883451522715,1646627389.8660312
-25.97034607990045,-0.836140374137672,5.531392686136142,1646627389.8740153
-26.140320916364008,-0.836140374137672,5.563341230403533,1646627389.8830178
-26.31028674968466,-0.836140374137672,5.5952212618330295,1646627389.8920197
-26.48034711600581,-0.836140374137672,5.627119024561623,1646627389.9010267
-26.650303946183556,-0.836140374137672,5.658997367295968,1646627389.9100282
-26.82027428107566,-0.836140374137672,5.690878243073041,1646627389.9190304
-27.009146714495543,-0.836140374137672,5.726304534322012,1646627389.9290338
-27.17919160139584,-0.836140374137672,5.75811219850096,1646627389.938035
-27.330589486702703,-0.836140374137672,5.786188060856711,1646627389.946037
-27.52025850038288,-0.836140374137672,5.820852679236967,1646627389.9560392
-27.76758294061661,-0.836140374137672,5.865373824294777,1646627389.9690418
-27.97755702532052,-0.836140374137672,5.902872524385032,1646627389.9800456
-28.18793907752363,-0.836140374137672,5.940364724581439,1646627389.9910474
-28.379335646949873,-0.836140374137672,5.974450167915271,1646627390.0010495
-28.609027954452106,-0.836140374137672,6.01523156971921,1646627390.013053
-28.78133840128035,-0.836140374137672,6.045650377443739,1646627390.0220542
-28.953864932085995,-0.836140374137672,6.0759182209340725,1646627390.0310562
-29.203407954177155,-0.836140374137672,6.119164086934385,1646627390.0440588
-29.37630871123742,-0.836140374137672,6.1486883926244476,1646627390.0530627
-29.549214901452633,-0.836140374137672,6.177803749999843,1646627390.0620632
-29.72238058668091,-0.836140374137672,6.206420989710101,1646627390.0710652
-29.895815452801937,-0.836140374137672,6.234459589890808,1646627390.0800679
-30.10797992872034,-0.836140374137672,6.267929336633888,1646627390.0910695
-30.281866980863473,-0.836140374137672,6.281446833189689,1646627390.1000714
-30.436830306085916,-0.836140374137672,6.281446833189689,1646627390.1080735
-30.572755501711793,-0.836140374137672,6.281446833189689,1646627390.115075
-30.728336708298755,-0.836140374137672,6.281446833189689,1646627390.123077
-30.86453046302738,-0.836140374137672,6.281446833189689,1646627390.1300783
-31.000724217756,-0.836140374137672,6.281446833189689,1646627390.1370797
-31.156378198420786,-0.836140374137672,6.281446833189689,1646627390.1450815
-31.31203217908557,-0.836140374137672,6.281446833189689,1646627390.1530833
-31.44827004165441,-0.836140374137672,6.281446833189689,1646627390.160085
-31.604113476695222,-0.836140374137672,6.281446833189689,1646627390.1680865
-31.74063126909519,-0.836140374137672,6.281446833189689,1646627390.1750891
-31.896684123669402,-0.836140374137672,6.281446833189689,1646627390.1830914
-32.032721260839786,-0.8466257473727457,6.281446833189689,1646627390.1900673
-32.18892661274896,-0.8708491884547666,6.281446833189689,1646627390.1980708
-32.3455548036002,-0.8952941760536467,6.281446833189689,1646627390.206072
-32.502968668034974,-0.919703496159467,6.281446833189689,1646627390.2140734
-32.66139872523596,-0.9318591649188225,6.281446833189689,1646627390.2220755
-32.821025790275705,-0.9318591649188225,6.281446833189689,1646627390.2300775
-32.98049769612317,-0.9318591649188225,6.281446833189689,1646627390.2380123
-33.14218030550415,-0.9318591649188225,6.281446833189689,1646627390.2460148
-33.30424197725239,-0.9318591649188225,6.281446833189689,1646627390.2540174
-33.466277410759204,-0.9318591649188225,6.281446833189689,1646627390.262019
-33.627896918883806,-0.9318591649188225,6.281446833189689,1646627390.2700207
-33.78859715673322,-0.9318591649188225,6.281446833189689,1646627390.2780223
-33.94794928846281,-0.9318591649188225,6.281446833189689,1646627390.286024
-34.105667242795654,-0.9318591649188225,6.281446833189689,1646627390.294026
-34.26196007664245,-0.9318591649188225,6.281446833189689,1646627390.3020277
-34.41774998823443,-0.9318591649188225,6.281446833189689,1646627390.3100297
-34.59404586741277,-0.9318591649188225,6.281446833189689,1646627390.3190315
-34.812686502807274,-0.9318591649188225,6.264702554954497,1646627390.3300343
-34.97382534629046,-0.9318591649188225,6.236024714791432,1646627390.3380353
-35.1566349852781,-0.9318591649188225,6.193412750148928,1646627390.3470383
-35.34043761892544,-0.9318591649188225,6.139855895060391,1646627390.35604
-35.50396930746224,-0.9442771133545558,6.083356039938842,1646627390.364042
-35.667442589360036,-0.9701809736635046,6.020073305605961,1646627390.3720438
-35.831755320036,-0.9976759621743418,5.952923274441136,1646627390.3800457
-36.019662701248855,-1.029756400293436,5.876195921283892,1646627390.3890896
-36.22986812013244,-1.06537389142113,5.7949509244140485,1646627390.3990514
-36.42309560185726,-1.0967890232264474,5.727530803140235,1646627390.4080913
-36.59439485422218,-1.1232075219922661,5.674847245143014,1646627390.4160583
-36.809857586010146,-1.1548418283493174,5.618227022383264,1646627390.4260604
-36.98275265951664,-1.1793183151224478,5.580105912017173,1646627390.4340618
-37.200755601576866,-1.2095550996771014,5.540594683923086,1646627390.4440649
-37.422644831566735,-1.2246255019654149,5.523042151442459,1646627390.454067
-37.62751615669099,-1.2246255019654149,5.523042151442459,1646627390.463069
-37.861758228251226,-1.2246255019654149,5.523042151442459,1646627390.473071
-38.12714701268617,-1.2246255019654149,5.523042151442459,1646627390.4840734
-38.32521552880778,-1.2246255019654149,5.523042151442459,1646627390.4920745
-38.5532736849944,-1.2382331416839958,5.523042151442459,1646627390.5010772
-38.78619407293988,-1.266006649410242,5.523042151442459,1646627390.5100794
-39.022839386079305,-1.294570348454604,5.523042151442459,1646627390.5190814
-39.31555110693281,-1.3300533443751266,5.523042151442459,1646627390.5300841
-39.583282124713165,-1.3630037421679995,5.523042151442459,1646627390.5400863
-39.85080061293394,-1.3968660538672022,5.523042151442459,1646627390.5500886
-40.14383261969771,-1.4349824670773925,5.523042151442459,1646627390.5610907
-40.40878821143917,-1.4701424738936155,5.523042151442459,1646627390.5710933
-40.64568119987954,-1.5020511041827742,5.523042151442459,1646627390.5800953
-40.87978702904109,-1.5335832489380703,5.523042151442459,1646627390.5890512
-41.14004842248162,-1.567972111044722,5.523042151442459,1646627390.5990546
-41.3997095447936,-1.601497503362152,5.538938580182405,1646627390.6090574
-41.632838532642324,-1.6310888307010818,5.568203085750549,1646627390.6180546
-41.8400012385417,-1.6571357308690093,5.595094589469545,1646627390.626057
-42.073418367440794,-1.6864328686246948,5.6257225593263245,1646627390.6350586
-42.33344346967618,-1.719281791770781,5.65984204246747,1646627390.645062
-42.59357372780182,-1.752456789695692,5.69403881369468,1646627390.6550639
-42.905293942753524,-1.792411638096617,5.735292518277141,1646627390.6670663
-43.19066215324976,-1.8290394290803424,5.773219480846742,1646627390.6780694
-43.50204518323954,-1.8689942774812676,5.814591510092222,1646627390.6900718
-43.762146904188064,-1.9022902490381308,5.849068475069902,1646627390.700074
-43.997105203327266,-1.9322575758412401,5.880098729733022,1646627390.7090762
-44.25153857410547,-1.9645884467732668,5.913576362392508,1646627390.7187884
-44.51439669521769,-1.997891561344623,5.948060723744253,1646627390.7287927
-44.77769757673987,-2.0311875329014866,5.982620015118443,1646627390.7387948
-45.06752361097589,-2.0678137365486577,6.020934651144684,1646627390.7497973
-45.383800294685564,-2.1077677912813058,6.063237155691969,1646627390.7617996
-45.621188229611406,-2.137736705420969,6.095387569908716,1646627390.7708023
-45.867425636108905,-2.1686173289138915,6.129257096535841,1646627390.780132
-46.10548981878241,-2.197951683223556,6.16257176165996,1646627390.7891345
-46.344175505002205,-2.226868961274252,6.1964201640142225,1646627390.7981374
-46.55671652419893,-2.252401841535919,6.226767935762776,1646627390.806138
-46.82114793974694,-2.283972779522302,6.264555525353177,1646627390.8160763
-47.06094607756041,-2.312497893097145,6.29878500417824,1646627390.8250787
-47.30084160931152,-2.341025273028108,6.33301720257841,1646627390.834082
-47.54071808257539,-2.369550386602951,6.367246681403473,1646627390.8430843
-47.78064937285848,-2.398072478369634,6.401472534128393,1646627390.8520858
-48.020814444270975,-2.4265945701363174,6.435698386853313,1646627390.8610873
-48.26129734228812,-2.4551196837111604,6.469927865678376,1646627390.8700898
-48.50195902209107,-2.4836417754778437,6.5041537184032965,1646627390.8790913
-48.76945912499541,-2.5154529735067404,6.542186069753351,1646627390.8890939
-49.01019263992262,-2.544366840230812,6.576412829003306,1646627390.8980956
-49.27768636679362,-2.576801272722785,6.614444273828325,1646627390.908098
-49.51843263378752,-2.606087806835507,6.648672846128353,1646627390.9171002
-49.749283297031894,-2.6342396370837062,6.681494491572889,1646627390.9257324
-49.96331398431541,-2.6604637389164263,6.711986492295383,1646627390.9337356
-50.204060251309315,-2.689943831777076,6.746576572281742,1646627390.9427378
-50.47167315185976,-2.7223954372768127,6.785613921006042,1646627390.952741
-50.739558475502115,-2.754519519775773,6.825331647012196,1646627390.962742
-50.981082266464796,-2.7833354767624616,6.861618754881883,1646627390.9717438
-51.249922097809794,-2.815354648376577,6.902437938646271,1646627390.9817462
-51.57309712184971,-2.853777959599637,6.951960348632967,1646627390.9937491
-51.842738966564845,-2.885797894429056,6.993618074773901,1646627391.0037518
-52.1124399900352,-2.917814013181959,7.035652182009755,1646627391.0137532
-52.35520241453202,-2.946632259814557,7.073848267060348,1646627391.0227556
-52.61160772853287,-2.9770700493204934,7.114460291600881,1646627391.032264
-52.881321610523024,-3.009087694504003,7.157271533060907,1646627391.042266
-53.144516222976385,-3.0403314393700924,7.19904798157582,1646627391.052026
-53.379968578968935,-3.0682819102029804,7.236420947291753,1646627391.0607574
-53.64968889021899,-3.100300318601793,7.279233209257644,1646627391.0707595
-53.94638637600197,-3.135521178412729,7.326327513824813,1646627391.081762
-54.21611954577182,-3.1675411132421476,7.369141816802429,1646627391.0917647
-54.48582699850207,-3.1995579952103537,7.411952037756593,1646627391.1017663
-54.83648526261079,-3.241326925877645,7.4676114480321845,1646627391.11477
-55.16927018420247,-3.281230263640628,7.520571574981826,1646627391.1271107
-55.398659748110994,-3.308824152828771,7.557329628534446,1646627391.1356173
-55.64141574334792,-3.3380259260837923,7.596597149686662,1646627391.1446195
-55.91121320571675,-3.370480590337029,7.640582702266427,1646627391.1546245
-56.207839969640844,-3.406162623619166,7.6890749364509965,1646627391.1656244
-56.4775602808909,-3.4386080071562883,7.733168531797705,1646627391.1756265
-56.72030984686793,-3.4678090070183,7.772852977819483,1646627391.1846285
-56.963059412844956,-3.497010006880312,7.812537423841261,1646627391.1936305
-57.20582183734178,-3.526212553528343,7.852223971960452,1646627391.202633
-57.42158779952599,-3.5521676229292254,7.887497166559887,1646627391.2106342
-57.6374208750981,-3.5781234657231176,7.9227714122080295,1646627391.2186358
-57.893528125941174,-3.608894453394539,7.964589487104565,1646627391.2281218
-58.108681712989224,-3.6347157258047673,7.999680850277728,1646627391.2360818
-58.3251701977637,-3.6606715685986595,8.03495509592587,1646627391.2440834
-58.541825222807894,-3.686628184785561,8.070230392622719,1646627391.2520852
-58.75859861225773,-3.712585574365472,8.105506740368275,1646627391.2600873
-58.97472397806562,-3.73844242285414,8.14064645178195,1646627391.2680583
-59.219211679761216,-3.7676480630742093,8.18033720409597,1646627391.2770617
-59.46399834833098,-3.7968482895432114,8.220020599069041,1646627391.2860634
-59.736133382795515,-3.829294446473343,8.264115245464456,1646627391.2960658
-59.981043886483995,-3.8584946729423453,8.303798640437527,1646627391.3050675
-60.28370516393926,-3.8945804173754732,8.352839522047034,1646627391.316192
-60.52858972096987,-3.9237775502724372,8.392518712825279,1646627391.3251927
-60.77361698461879,-3.952991697815612,8.432221026675073,1646627391.3341987
-61.01854046163621,-3.9821934710706333,8.471906523745558,1646627391.343201
-61.24860868184786,-4.009617213796673,8.509175659839162,1646627391.351655
-61.48124615908463,-4.0373255651502316,8.54683158185686,1646627391.3601968
-61.69809392421388,-4.063132916486288,8.581904026153302,1646627391.3681526
-61.91747428830353,-4.0892349305589875,8.617439925719353,1646627391.3761992
-62.135652122990024,-4.115193866924917,8.6529854243311,1646627391.3842018
-62.38109162425406,-4.144396413572948,8.693355731109275,1646627391.3932042
-62.62652462535916,-4.173598186827969,8.734162772809311,1646627391.4022064
-62.84466995925097,-4.199553256228851,8.770694437604512,1646627391.4102077
-63.09010296035607,-4.228755029483873,8.811876267473542,1646627391.41921
-63.33370291664122,-4.257738705910198,8.852750526072297,1646627391.428145
-63.553460289949165,-4.283885576777451,8.889681944907903,1646627391.4362054
-63.77166412527141,-4.30984760671542,8.926466597211595,1646627391.4442089
-64.01707112574076,-4.3390462863984025,8.967971103432562,1646627391.45321
-64.2897657934234,-4.371491669935525,9.014367009505346,1646627391.4632123
-64.53519229436957,-4.400692669797537,9.056464313008993,1646627391.4722142
-64.78054598387618,-4.429894443052558,9.098795618498183,1646627391.4812164
-65.02564103730113,-4.459165164469053,9.141194489295303,1646627391.490218
-65.29772426280547,-4.491859267732469,9.188309960737316,1646627391.5002208
-66.19529988491992,-4.600043746354354,9.34379606999665,1646627391.5332313
-66.49446582795841,-4.636102113773915,9.39562028108248,1646627391.5442338
-66.7664301523571,-4.6688818795272615,9.442732383524032,1646627391.554236
-67.09277826578565,-4.708216504522237,9.49926533425368,1646627391.5662382
-67.44634744610374,-4.750832075274228,9.560513762628066,1646627391.5792415
-67.7727409387817,-4.790172169814404,9.617054574358788,1646627391.5912454
-68.15346635849019,-4.836060872687409,9.683007250376377,1646627391.6052475
-68.45262581877877,-4.87211845874337,9.734830338462054,1646627391.6162498
-68.80618851634695,-4.9147332481317605,9.796077643836286,1646627391.629253
-69.13254959527534,-4.9540694358539366,9.852612840566241,1646627391.6412556
-69.40450743692412,-4.986848420243683,9.89972382000764,1646627391.6512575
-69.67648472682264,-5.019629748724229,9.9468381684495,1646627391.6612601
-69.92124094983161,-5.049130131447761,9.98923703924662,1646627391.6702616
-70.19322472248005,-5.081912241291908,10.036352510688632,1646627391.6802645
-70.43798742823894,-5.111413405379039,10.078752504485905,1646627391.6892662
-70.68275661674775,-5.140915350829771,10.121153621283334,1646627391.6982682
-70.92752580525656,-5.170417296280503,10.163620824059436,1646627391.7072701
-71.17132906402816,-5.199802818554812,10.20605182962193,1646627391.7162366
-71.41613714903644,-5.229309452187145,10.248723548670606,1646627391.72524
-71.68818574918402,-5.262099375667294,10.296143475315143,1646627391.7352452
-71.98712479597552,-5.298130395360849,10.348250590228988,1646627391.7462394
-72.25911505137387,-5.330913286568596,10.395660346985766,1646627391.7562425
-72.58546964755233,-5.370248692927172,10.45254617915875,1646627391.768245
-72.8691483010459,-5.404440382705983,10.501993303429886,1646627391.778678
-73.16834665783396,-5.440502656943544,10.554145617844881,1646627391.7896817
-73.48024472170385,-5.478095622473793,10.608511577828724,1646627391.8011525
-73.70568234996864,-5.505267541668888,10.647806894141455,1646627391.8094435
-73.94506437329878,-5.5341201739678985,10.689532813628555,1646627391.8182473
-74.16265787416744,-5.560346643206816,10.727460845031482,1646627391.8262498
-74.40744651092598,-5.589850932748348,10.77012917411757,1646627391.8352525
-74.65221569943479,-5.61935287819908,10.812794113241074,1646627391.8442545
-74.89699137069351,-5.648855605013412,10.855460182352104,1646627391.8532567
-75.14174759370249,-5.678355987736944,10.898122861500548,1646627391.8622582
-75.38652326496121,-5.707858714551276,10.940788930611578,1646627391.8712604
-75.63129245347002,-5.7373606600020075,10.983453869735081,1646627391.8802624
-75.87607460747866,-5.766864168179939,11.02612106883364,1646627391.8892648
-76.12090003683092,-5.79636376953987,11.068782617994556,1646627391.898266
-76.44761702859027,-5.835702301352847,11.125799928058415,1646627391.9102695
-76.7472017710202,-5.871759106045208,11.178283725223311,1646627391.9212716
-76.99233072487687,-5.90126183285954,11.221314766893348,1646627391.9302738
-77.21019932391484,-5.927483613916857,11.25956040298119,1646627391.9382749
-77.4532767721457,-5.956668647361279,11.302231314104912,1646627391.9472017
-77.67121029224778,-5.9826597550968135,11.34048834672903,1646627391.9552052
-78.05249170175044,-6.027769477333387,11.407420204276603,1646627391.9692075
-78.37933679899906,-6.066295350188839,11.464796066156946,1646627391.9812107
-78.7333968063215,-6.108029097888069,11.52694935604409,1646627391.9942133
-79.03298804085783,-6.143342504475824,11.579540951995867,1646627392.0052156
-79.30535787321395,-6.175447270982481,11.627353980287214,1646627392.0152183
-79.57771472135724,-6.207550507014498,11.675164729271307,1646627392.0252204
-79.85007156950053,-6.2396537430465155,11.723062877485567,1646627392.0352225
-80.20413157682296,-6.281387490745747,11.7855911043202,1646627392.0482252
-80.53095719775234,-6.319911067889239,11.84344598415694,1646627392.0602276
-80.88507563403248,-6.361651702724346,11.906132255571956,1646627392.0732324
-81.18464090014318,-6.396962048362823,11.959161490014502,1646627392.0842338
-81.4568999124126,-6.42906604963216,12.007375422194206,1646627392.0942361
-81.72883861110036,-6.461169285664178,12.055588205137093,1646627392.1042383
-82.00053382929414,-6.49328093930671,12.103813629684966,1646627392.114243
-82.32629554424194,-6.531797629314327,12.161658166390353,1646627392.1262434
-82.59881104638949,-6.564018711893564,12.210047931803045,1646627392.1362822
-82.87034925692005,-6.59612424363754,12.258264162456383,1646627392.146285
-83.16731646588167,-6.63123639281024,12.31099574456335,1646627392.1572247
-83.41172997994379,-6.660134814947757,12.35439552371703,1646627392.1662283
-83.65609818909651,-6.689027880424036,12.397787258212993,1646627392.1752303
-83.90047934250906,-6.717922476374955,12.44118129118259,1646627392.1842327
-84.14483460740196,-6.746814011376595,12.484570727204918,1646627392.1932342
-84.38919634442478,-6.775706311615555,12.527961312464063,1646627392.202236
-84.60642691284923,-6.8013907370107365,12.566534296986733,1646627392.2102382
-84.8779651233798,-6.833496268754713,12.614750527640071,1646627392.220241
-85.14947097326079,-6.865597974312091,12.662961012109324,1646627392.2302427
-85.42106096083066,-6.897709627954623,12.711186436657197,1646627392.2402475
-85.66504731431847,-6.926557544429047,12.754510366180963,1646627392.2492354
-85.90948024477034,-6.955458262278522,12.797913593045093,1646627392.2582397
-86.15382903753331,-6.984349032042842,12.841301879830604,1646627392.267241
-86.4539934786723,-7.019839208451426,12.894601184925124,1646627392.2782984
-86.72555757772253,-7.051947801144681,12.94282201252573,1646627392.2883022
-86.96993873113507,-7.0808423970956,12.986216045495325,1646627392.2973046
-87.21431341241771,-7.109736227809199,13.029608929228104,1646627392.3063068
-87.45866867731061,-7.138627762810839,13.072998365250433,1646627392.3153083
-87.73018099932152,-7.1707302336055365,13.121209998956504,1646627392.3253102
-88.00179687541105,-7.202844948197348,13.169440020451646,1646627392.335316
-88.3819309537641,-7.2477903969269555,13.23693929565587,1646627392.3493192
-88.70775091788111,-7.286313974070448,13.294794175492608,1646627392.3613217
-89.00642029701004,-7.321627380658203,13.347828006882422,1646627392.372324
-89.386560847493,-7.36657359462513,13.415328431323461,1646627392.3863275
-89.7395637572477,-7.408311168510959,13.47801010579121,1646627392.3993313
-90.14686136484868,-7.456468318270944,13.550332727915992,1646627392.4143353
-90.55410719541034,-7.504619346132372,13.622646156146239,1646627392.4293373
-91.01569302872768,-7.559195306529193,13.704608576691237,1646627392.446341
-91.36867004996272,-7.600929819465743,13.767285654211719,1646627392.459344
-91.7488235447055,-7.64587756390731,13.8349635302559,1646627392.473348
-92.21042232228268,-7.70045505477877,13.917611849648093,1646627392.4903522
-92.59056287276564,-7.745401268745697,13.985887910912746,1646627392.5043557
-93.02497223257524,-7.796763997637502,14.063911052686535,1646627392.5203583
-93.35077278030252,-7.835285279069036,14.12242724657436,1646627392.53236
-93.70375627366747,-7.877020557242906,14.185825699035632,1646627392.5453632
-94.08389035202052,-7.921966005972513,14.254100597857768,1646627392.5593665
-94.43562472431212,-7.9635535933437,14.317274698913167,1646627392.5723236
-94.73432646409061,-7.998870826118052,14.370923745980269,1646627392.583327
-95.11445407031376,-8.04381550961034,14.439197482359887,1646627392.59733
-95.44029992295043,-8.08234214770311,14.497721813345334,1646627392.6093335
-95.73896282994944,-8.117654789053546,14.551363885757333,1646627392.6203356
-96.01046867983044,-8.149756494610925,14.600128349365951,1646627392.6303372
-96.34523312748824,-8.18933762973011,14.660254526140497,1646627392.6426692
-96.64391545087699,-8.224652566792503,14.713900085880047,1646627392.653672
-96.96976130351366,-8.263179204885274,14.772424416865494,1646627392.6656754
-97.29556185124095,-8.301700486316808,14.830940610753318,1646627392.6776772
-97.56708711751169,-8.333804487586145,14.879708561689489,1646627392.6876795
-97.89292002588854,-8.372329595204278,14.9382305677899,1646627392.6996825
-98.95196111580219,-8.497546143048362,15.128442199368966,1646627392.7386951
-99.33208872202533,-8.54249082654065,15.196715935748584,1646627392.7526982
-99.63075810115426,-8.577804233128406,15.2503591706031,1646627392.7637005
-99.902283367425,-8.609908234397743,15.29912712153927,1646627392.7737029
-100.20097216294366,-8.645223936697457,15.352773843721337,1646627392.7847059
-100.5267985991906,-8.68374827907827,15.41129468737923,1646627392.7967086
-100.82544856192978,-8.719059389954065,15.465034237336758,1646627392.8077102
-101.09698030033043,-8.751164156460721,15.514067331568793,1646627392.8177128
-101.36851203873108,-8.783268922967377,15.563182926454285,1646627392.8277154
-101.6400761377813,-8.815377515660632,15.612304374845388,1646627392.8377192
-101.93865699228537,-8.850693217960346,15.666332231640103,1646627392.8487222
-102.23689562952679,-8.886006624548102,15.72035657633145,1646627392.8597245
-102.56176759972556,-8.924531732166235,15.779294353633144,1646627392.8717275
-102.85919295188211,-8.959842843042031,15.833315186221125,1646627392.882729
-103.12951250014318,-8.991947609548687,15.882430781106617,1646627392.8927317
-103.37277689792639,-9.020839144550328,15.92663060197952,1646627392.9017332
-103.67019025608491,-9.056161733985919,15.980668995084336,1646627392.9127383
-103.99451057027952,-9.094679954468175,16.03959623607593,1646627392.9247391
-104.26481078883079,-9.126782425262872,16.088708318858057,1646627392.934741
-104.56215327138672,-9.162096597087947,16.142733834250528,1646627392.9457436
-104.88653157471072,-9.20062170470608,16.20167161155222,1646627392.9577465
-105.18386117079345,-9.235934346056515,16.25569478554245,1646627392.9687486
-105.50823947411745,-9.274459453674648,16.314632562844142,1646627392.9807515
-105.83263710715124,-9.31298685700474,16.3735738522492,1646627392.9927552
-106.42728985608012,-9.383611374468291,16.48161902952853,1646627393.014759
-106.72462589539946,-9.418924781056047,16.53564337421988,1646627393.0257614
-107.09388778486986,-9.462780531842538,16.6027362555396,1646627393.0394251
-107.472305513547,-9.507723684860187,16.671492703154126,1646627393.0534277
-107.85073612869733,-9.552668368352474,16.7402514921709,1646627393.0674307
-108.20214380955281,-9.594403646526345,16.804100360680692,1646627393.0804338
-108.55355149040828,-9.636138924700216,16.867949229190486,1646627393.093437
-108.85088108649101,-9.671451566050651,16.921972403180714,1646627393.104439
-109.20229521058307,-9.71318760946184,16.98582244239163,1646627393.1174424
-109.63479102403294,-9.764553399302924,17.064404584525725,1646627393.133446
-109.95915644088373,-9.803076976446418,17.123340020425175,1646627393.1454484
-110.33758705603407,-9.848021659938706,17.192098809441948,1646627393.1594515
-110.68898185041634,-9.889755407637937,17.255945336549498,1646627393.172454
-110.98633721944547,-9.925071109937651,17.309973193344213,1646627393.1834571
-111.31070907953287,-9.963595452318463,17.368909799944785,1646627393.1954598
-111.66211676038834,-10.005330730492334,17.43275866845458,1646627393.208463
-111.98646929076595,-10.043852777161188,17.49169176295178,1646627393.220465
-112.33788985809461,-10.085589585809696,17.55554297286382,1646627393.2334685
-113.09473820192208,-10.175477422319634,17.693058209495117,1646627393.2614741
-113.44615232601414,-10.217213465730824,17.756908248706033,1646627393.2744775
-113.77053062933814,-10.255738573348957,17.815846026007726,1646627393.2864804
-114.14894191477867,-10.300680961129286,17.88460130292113,1646627393.3004827
-114.50036248210733,-10.342417769777795,17.948452512833168,1646627393.3134863
-114.90581603155253,-10.390571858588501,18.022121222356915,1646627393.3284893
-115.23020077811313,-10.429097731443953,18.08106017035973,1646627393.3404925
-115.63566721403153,-10.477253350729299,18.1549732363653,1646627393.355496
-115.98708133812359,-10.518989394140489,18.21962546814731,1646627393.3684993
-116.36549906680072,-10.563932547158137,18.29008042717714,1646627393.3825018
-116.77096550271912,-10.612088166443483,18.366241882729398,1646627393.3975053
-117.1223731835746,-10.653823444617354,18.432437797627937,1646627393.4105084
-117.41971566613053,-10.689137616442428,18.4884492587977,1646627393.421511
-117.71705170544986,-10.724451023030184,18.544459506232066,1646627393.4325132
-117.98734548076453,-10.756552728587563,18.595375706198947,1646627393.442515
-118.28470084979367,-10.791868430887277,18.651389594839507,1646627393.453518
-118.55500106834494,-10.823970901681975,18.702307008541787,1646627393.4635198
-118.85234999413747,-10.859285838744368,18.75831968344695,1646627393.4745226
-119.1496860334568,-10.894599245332124,18.814329930881314,1646627393.485525
-119.42000558171787,-10.92670401183878,18.86525098578979,1646627393.4955275
-119.69029935703254,-10.958805717396158,18.91616718575667,1646627393.5055292
-119.96061890529361,-10.990910483902814,18.967088240665145,1646627393.5155318
-120.20388974631342,-11.019802784141774,19.012914034370738,1646627393.5245335
-120.50123222886936,-11.055116955966849,19.0689254955405,1646627393.535536
-120.79859404113509,-11.090433423503882,19.12494059791646,1646627393.5465393
-121.66357922479823,-11.193164237948729,19.287880933958267,1646627393.5785463
-121.98794464164902,-11.231687815092222,19.34898280138932,1646627393.5905488
-122.36636237032616,-11.27663096810987,19.42026669507835,1646627393.6045513
-122.71778293765482,-11.318367776758379,19.486465037447687,1646627393.617555
-123.06919061851029,-11.36010305493225,19.552660952346226,1646627393.630558
-123.47464416795549,-11.408257143742956,19.629037679767343,1646627393.645561
-123.77198665051142,-11.44357131556803,19.685049140937107,1646627393.6565635
-124.06932913306736,-11.478885487393105,19.74106060210687,1646627393.667566
-124.33962935161863,-11.510987958187803,19.79197801580915,1646627393.677568
-124.6099360134065,-11.543091194219821,19.842896643246828,1646627393.68757
-124.88024911843097,-11.575195195489158,19.893816484419904,1646627393.6975725
-125.1776173739333,-11.610512428263512,19.94983280053126,1646627393.708576
-125.47494052677943,-11.645824304376628,20.00593859411088,1646627393.7195778
-125.77227012286217,-11.681136945727063,20.062241557150713,1646627393.7305799
-126.0696190486547,-11.716451882789457,20.11864616473747,1646627393.7415826
-126.39389449139216,-11.754979286119548,20.180181686160914,1646627393.7535863
-126.71787408530388,-11.793500567551082,20.24170742975904,1646627393.765588
-126.9877670821444,-11.825603038345779,20.29298112350911,1646627393.77559
-127.36565973901597,-11.870551548024665,20.364772361465104,1646627393.7895942
-127.66254782571711,-11.90586495461242,20.421174524595532,1646627393.8005965
-127.95944234594778,-11.941179126437495,20.477577909954125,1646627393.811599
-128.28330622192098,-11.97970117310635,20.539104875780414,1646627393.823601
-128.63418448834335,-12.02143645128022,20.605763977671554,1646627393.836604
-129.01205784462636,-12.066382665247147,20.67755154894305,1646627393.8506076
-129.30893306426847,-12.101694541360263,20.733951267617147,1646627393.8616095
-129.65981133069084,-12.143429819534134,20.800610369508288,1646627393.8746126
-129.95672515151006,-12.178746287071167,20.857017421551376,1646627393.8856158
-130.28058902748327,-12.217268333740021,20.918544387377665,1646627393.8976178
-130.57748998124345,-12.252583270802415,20.97494899496442,1646627393.9086206
-130.92834894707727,-12.294316253264325,21.041604430171066,1646627393.921623
-131.25223212363903,-12.332840595645138,21.10313506268185,1646627393.9336257
-131.54913951092874,-12.368156297944852,21.159540892496775,1646627393.9446287
-131.84602759762987,-12.403469704532608,21.215943055627204,1646627393.955631
-132.19689299699323,-12.445203452231839,21.282599713062012,1646627393.9686337
-132.5207697400255,-12.483727029375332,21.344129123344633,1646627393.9806361
-132.81767069378566,-12.519041966437726,21.40053373093139,1646627393.991639
-133.14155387034742,-12.557566308818538,21.462064363442174,1646627394.0036416
-133.46544991396823,-12.59609218167399,21.523597440409286,1646627394.0156448
